NIS,laser,1.85149
NIS,radar,1.7249
NIS,laser,4.28037
NIS,radar,2.81292
NIS,laser,1.94901
NIS,radar,3.80784
NIS,laser,0.861656
NIS,radar,2.92954
NIS,laser,0.624608
NIS,radar,0.27194
NIS,laser,2.13207
NIS,radar,4.52043
NIS,laser,5.31919
NIS,radar,2.08662
NIS,laser,2.12523
NIS,radar,2.30667
NIS,laser,0.538736
NIS,radar,5.17155
NIS,laser,1.52854
NIS,radar,7.83399
NIS,laser,0.499538
NIS,radar,1.69829
NIS,laser,0.207703
NIS,radar,0.725729
NIS,laser,2.24396
NIS,radar,1.69981
NIS,laser,0.269132
NIS,radar,3.95296
NIS,laser,3.03578
NIS,radar,1.15872
NIS,laser,1.39148
NIS,radar,4.98323
NIS,laser,14.5663
NIS,radar,1.56438
NIS,laser,0.708524
NIS,radar,2.45578
NIS,laser,1.29439
NIS,radar,1.92149
NIS,laser,1.76864
NIS,radar,6.59386
NIS,laser,0.189205
NIS,radar,1.96104
NIS,laser,1.22321
NIS,radar,0.926933
NIS,laser,5.99966
NIS,radar,3.69647
NIS,laser,2.26342
NIS,radar,1.6275
NIS,laser,0.663312
NIS,radar,0.894567
NIS,laser,2.03697
NIS,radar,2.00351
NIS,laser,3.32886
NIS,radar,3.51596
NIS,laser,5.306
NIS,radar,0.318874
NIS,laser,2.69605
NIS,radar,1.86464
NIS,laser,0.322417
NIS,radar,1.3056
NIS,laser,0.628878
NIS,radar,6.4254
NIS,laser,0.551212
NIS,radar,0.253599
NIS,laser,0.539006
NIS,radar,11.0127
NIS,laser,2.0239
NIS,radar,3.58034
NIS,laser,4.42611
NIS,radar,0.585528
NIS,laser,1.44966
NIS,radar,1.37703
NIS,laser,5.75979
NIS,radar,0.959433
NIS,laser,1.20199
NIS,radar,1.99331
NIS,laser,1.13914
NIS,radar,1.6934
NIS,laser,0.040514
NIS,radar,5.13844
NIS,laser,0.539134
NIS,radar,2.26114
NIS,laser,2.63726
NIS,radar,2.75685
NIS,laser,1.67284
NIS,radar,1.78657
NIS,laser,3.01115
NIS,radar,7.23235
NIS,laser,0.0694869
NIS,radar,8.4459
NIS,laser,0.369069
NIS,radar,0.205588
NIS,laser,0.821934
NIS,radar,0.88654
NIS,laser,0.114431
NIS,radar,2.78326
NIS,laser,1.52339
NIS,radar,2.15265
NIS,laser,0.228504
NIS,radar,1.12544
NIS,laser,3.8368
NIS,radar,0.603176
NIS,laser,1.99727
NIS,radar,8.93173
NIS,laser,0.445401
NIS,radar,2.29959
NIS,laser,0.908907
NIS,radar,0.948714
NIS,laser,1.22809
NIS,radar,3.24359
NIS,laser,0.0594848
NIS,radar,4.67736
NIS,laser,0.0978972
NIS,radar,1.87537
NIS,laser,4.28108
NIS,radar,5.56769
NIS,laser,1.01481
NIS,radar,1.48162
NIS,laser,0.306043
NIS,radar,2.51038
NIS,laser,2.1329
NIS,radar,5.84705
NIS,laser,0.0895111
NIS,radar,1.69688
NIS,laser,4.39769
NIS,radar,6.54247
NIS,laser,3.19294
NIS,radar,4.30067
NIS,laser,1.36755
NIS,radar,2.03374
NIS,laser,0.604482
NIS,radar,1.61638
NIS,laser,0.54448
NIS,radar,4.41485
NIS,laser,5.93608
NIS,radar,1.67304
NIS,laser,0.770507
NIS,radar,5.69461
NIS,laser,3.43125
NIS,radar,2.90376
NIS,laser,1.20706
NIS,radar,0.459678
NIS,laser,1.47547
NIS,radar,0.0563773
NIS,laser,1.33837
NIS,radar,0.530425
NIS,laser,0.674811
NIS,radar,0.294456
NIS,laser,1.73747
NIS,radar,7.82813
NIS,laser,0.252581
NIS,radar,6.5035
NIS,laser,2.1361
NIS,radar,0.569615
NIS,laser,7.93501
NIS,radar,2.27994
NIS,laser,0.513364
NIS,radar,0.20071
NIS,laser,4.09111
NIS,radar,1.48731
NIS,laser,1.84956
NIS,radar,0.713906
NIS,laser,2.14885
NIS,radar,2.64653
NIS,laser,0.835186
NIS,radar,9.5303
NIS,laser,2.71354
NIS,radar,0.17493
NIS,laser,1.01808
NIS,radar,6.66794
NIS,laser,2.09077
NIS,radar,3.99554
NIS,laser,0.715184
NIS,radar,2.65496
NIS,laser,1.04928
NIS,radar,6.39648
NIS,laser,5.33922
NIS,radar,1.54238
NIS,laser,5.25656
NIS,radar,2.17694
NIS,laser,0.561687
Listening to port 4567
Connected!!!
NIS,laser,0.0971915
NIS,radar,2.58049
NIS,laser,0.688659
NIS,radar,5.05953
NIS,laser,0.744085
NIS,radar,0.280978
NIS,laser,0.448692
NIS,radar,0.960685
NIS,laser,2.18292
NIS,radar,1.0719
NIS,laser,1.25787
NIS,radar,6.12047
NIS,laser,3.34658
NIS,radar,6.80575
NIS,laser,2.41884
NIS,radar,0.477668
NIS,laser,2.38706
NIS,radar,2.65725
NIS,laser,3.71569
NIS,radar,0.358624
NIS,laser,3.12004
NIS,radar,6.05391
NIS,laser,0.41412
NIS,radar,1.35473
NIS,laser,4.51463
NIS,radar,6.63505
NIS,laser,3.09281
NIS,radar,4.83597
NIS,laser,1.06651
NIS,radar,0.973435
NIS,laser,1.51531
NIS,radar,1.76014
NIS,laser,0.136253
NIS,radar,3.80579
NIS,laser,0.157306
NIS,radar,4.54304
NIS,laser,0.184635
NIS,radar,5.08649
NIS,laser,0.74447
NIS,radar,5.0935
NIS,laser,0.928032
NIS,radar,3.3543
NIS,laser,4.98759
NIS,radar,6.08488
NIS,laser,1.97333
NIS,radar,1.99166
NIS,laser,0.229793
NIS,radar,1.37303
NIS,laser,3.6587
NIS,radar,0.303256
NIS,laser,0.877682
NIS,radar,2.61218
NIS,laser,0.455514
NIS,radar,1.21556
NIS,laser,0.842341
NIS,radar,0.304089
NIS,laser,1.11911
NIS,radar,4.47482
NIS,laser,1.12982
NIS,radar,3.75656
NIS,laser,0.740742
NIS,radar,1.91276
NIS,laser,0.103727
NIS,radar,5.36256
NIS,laser,0.327265
NIS,radar,0.123355
NIS,laser,2.19891
NIS,radar,0.804346
NIS,laser,0.444459
NIS,radar,2.34228
NIS,laser,2.00816
NIS,radar,2.28104
NIS,laser,1.24102
NIS,radar,0.950454
NIS,laser,0.710143
NIS,radar,6.04549
NIS,laser,0.408665
NIS,radar,0.890595
NIS,laser,6.99609
NIS,radar,1.85356
NIS,laser,1.14005
NIS,radar,1.90432
NIS,laser,2.34255
NIS,radar,2.3796
NIS,laser,1.34468
NIS,radar,4.00767
NIS,laser,1.24185
NIS,radar,3.59381
NIS,laser,3.75469
NIS,radar,1.09426
NIS,laser,0.527267
NIS,radar,7.12967
NIS,laser,1.87104
NIS,radar,3.88346
NIS,laser,1.82782
NIS,radar,0.632578
NIS,laser,5.94871
NIS,radar,0.671532
NIS,laser,0.087873
NIS,radar,2.60965
NIS,laser,0.755952
NIS,radar,1.45616
NIS,laser,0.566072
NIS,radar,3.91648
NIS,laser,1.17097
NIS,radar,3.1339
NIS,laser,0.070144
NIS,radar,2.3757
NIS,laser,0.963642
NIS,radar,4.05872
NIS,laser,0.263177
NIS,radar,1.99732
NIS,laser,0.140583
NIS,radar,3.67863
NIS,laser,0.359165
NIS,radar,7.41036
NIS,laser,3.82472
NIS,radar,5.3547
NIS,laser,0.108558
NIS,radar,4.44289
NIS,laser,1.63957
NIS,radar,1.53233
NIS,laser,0.424802
NIS,radar,0.671167
NIS,laser,3.89825
NIS,radar,1.43239
NIS,laser,0.0383597
NIS,radar,0.442814
NIS,laser,1.51842
NIS,radar,0.446497
NIS,laser,1.1062
NIS,radar,0.558283
NIS,laser,1.33255
NIS,radar,6.4605
NIS,laser,2.24763
NIS,radar,2.76491
NIS,laser,0.559658
NIS,radar,0.348549
NIS,laser,0.971989
NIS,radar,0.138591
NIS,laser,0.118751
NIS,radar,2.29943
NIS,laser,1.14539
NIS,radar,1.04693
NIS,laser,0.841566
NIS,radar,1.83116
NIS,laser,2.91513
NIS,radar,0.147005
NIS,laser,2.32882
NIS,radar,1.11313
NIS,laser,2.2133
NIS,radar,1.17681
NIS,laser,0.203315
NIS,radar,1.89905
NIS,laser,0.0626664
NIS,radar,0.21406
NIS,laser,2.69401
NIS,radar,0.263395
NIS,laser,0.695845
NIS,radar,4.25758
NIS,laser,1.1279
NIS,radar,3.08274
NIS,laser,1.68058
NIS,radar,1.7436
NIS,laser,1.14037
NIS,radar,0.597579
NIS,laser,3.26796
NIS,radar,5.70146
NIS,laser,3.04395
NIS,radar,6.28149
NIS,laser,0.894081
NIS,radar,2.68524
NIS,laser,1.93893
NIS,radar,7.56889
NIS,laser,2.37135
NIS,radar,4.81492
NIS,laser,11.7536
NIS,radar,2.53955
NIS,laser,3.42732
NIS,radar,3.18849
NIS,laser,2.68677
NIS,radar,1.30497
NIS,laser,1.00339
NIS,radar,6.99145
NIS,laser,0.696326
NIS,radar,0.897804
NIS,laser,3.32592
NIS,radar,1.38849
NIS,laser,0.309244
NIS,radar,2.62787
NIS,laser,0.604612
NIS,radar,0.588908
NIS,laser,0.674679
NIS,radar,2.70932
NIS,laser,2.57056
NIS,radar,0.266812
NIS,laser,1.28184
NIS,radar,0.626866
NIS,laser,0.922049
NIS,radar,4.63382
NIS,laser,0.891743
NIS,radar,10.9059
NIS,laser,1.34976
NIS,radar,0.0855142
NIS,laser,1.03614
NIS,radar,2.00455
NIS,laser,0.757574
NIS,radar,0.0827247
NIS,laser,4.18924
NIS,radar,3.40668
NIS,laser,3.78445
NIS,radar,4.88946
NIS,laser,0.19647
NIS,radar,1.47595
NIS,laser,1.91077
NIS,radar,0.927407
NIS,laser,4.24454
NIS,radar,2.15484
NIS,laser,0.0992865
NIS,radar,1.46003
NIS,laser,0.998879
NIS,radar,3.62699
NIS,laser,2.30766
NIS,radar,5.27996
NIS,laser,7.28005
NIS,radar,1.56838
NIS,laser,0.508569
NIS,radar,1.04108
NIS,laser,0.963809
NIS,radar,1.93533
NIS,laser,2.11223
NIS,radar,3.84366
NIS,laser,2.70581
NIS,radar,0.556851
NIS,laser,0.194853
NIS,radar,0.73227
NIS,laser,0.24716
NIS,radar,2.95915
NIS,laser,1.01331
NIS,radar,10.8192
NIS,laser,3.36997
NIS,radar,2.32974
NIS,laser,1.11952
NIS,radar,3.25901
NIS,laser,1.53583
NIS,radar,2.69226
NIS,laser,0.315647
NIS,radar,1.91386
NIS,laser,2.15826
NIS,radar,4.17864
NIS,laser,0.544108
NIS,radar,2.14647
NIS,laser,1.10967
NIS,radar,4.40073
NIS,laser,0.156846
NIS,radar,1.48197
NIS,laser,0.357518
NIS,radar,0.133145
NIS,laser,0.396352
NIS,radar,4.79719
NIS,laser,5.30775
NIS,radar,2.25457
NIS,laser,2.23541
NIS,radar,2.21701
NIS,laser,2.85833
NIS,radar,0.69052
NIS,laser,5.74536
NIS,radar,6.13826
NIS,laser,0.0756741
NIS,radar,3.76645
NIS,laser,0.217696
NIS,radar,3.62609
NIS,laser,0.462271
NIS,radar,2.38036
NIS,laser,6.98361
NIS,radar,2.9122
NIS,laser,3.38798
NIS,radar,0.874058
NIS,laser,0.978481
NIS,radar,4.30008
NIS,laser,1.79731
NIS,radar,7.61055
NIS,laser,1.90285
NIS,radar,7.44421
NIS,laser,0.0747441
NIS,radar,1.31254
NIS,laser,5.51088
NIS,radar,3.96215
NIS,laser,1.23586
NIS,radar,3.3578
NIS,laser,2.8107
NIS,radar,2.20994
NIS,laser,0.192305
NIS,radar,6.70025
NIS,laser,1.61804
NIS,radar,1.62081
NIS,laser,1.41666
NIS,radar,4.69233
NIS,laser,0.015082
NIS,radar,1.77477
NIS,laser,0.83813
NIS,radar,0.70528
NIS,laser,0.200438
NIS,radar,2.12406
NIS,laser,0.342588
NIS,radar,2.70157
NIS,laser,1.46462
NIS,radar,0.630755
NIS,laser,0.203208
NIS,radar,4.6429
NIS,laser,1.28693
NIS,radar,7.0479
NIS,laser,1.15175
NIS,radar,2.00829
NIS,laser,0.375506
NIS,radar,0.133139
NIS,laser,1.13135
NIS,radar,1.85004
NIS,laser,7.57114
NIS,radar,0.89772
NIS,laser,0.0613228
NIS,radar,2.3659
NIS,laser,1.18772
NIS,radar,5.12563
NIS,laser,0.151914
NIS,radar,1.28067
NIS,laser,0.360423
NIS,radar,1.99579
NIS,laser,3.29633
NIS,radar,7.30689
NIS,laser,0.961699
NIS,radar,5.52419
NIS,laser,0.0905105
NIS,radar,4.77444
NIS,laser,1.34402
NIS,radar,3.12896
NIS,laser,6.51622
NIS,radar,1.06943
NIS,laser,0.666554
NIS,radar,4.39858
NIS,laser,4.10344
NIS,radar,0.981949
NIS,laser,0.861536
NIS,radar,0.593796
NIS,laser,5.40273
NIS,radar,6.2287
NIS,laser,5.77345
NIS,radar,5.93596
NIS,laser,3.49175
NIS,radar,4.55836
NIS,laser,2.85661
NIS,radar,4.11125
NIS,laser,0.00455736
NIS,radar,2.81244
NIS,laser,1.17558
NIS,radar,0.64548
NIS,laser,1.49124
NIS,radar,2.69348
NIS,laser,0.0642657
NIS,radar,0.525527
NIS,laser,0.748303
NIS,radar,2.78856
NIS,laser,7.96553
NIS,radar,0.0782229
NIS,laser,1.00919
NIS,radar,5.36888
NIS,laser,2.2004
NIS,radar,2.44315
NIS,laser,1.71405
NIS,radar,4.46041
NIS,laser,3.01669
NIS,radar,5.00709
NIS,laser,0.774044
NIS,radar,2.54663
NIS,laser,1.3595
NIS,radar,0.28282
NIS,laser,1.87088
NIS,radar,1.23806
NIS,laser,1.56538
NIS,radar,1.23409
NIS,laser,0.622948
NIS,radar,3.75939
NIS,laser,0.758572
NIS,radar,4.19211
NIS,laser,0.289372
NIS,radar,2.39698
NIS,laser,2.4871
NIS,radar,5.34918
NIS,laser,0.158712
NIS,radar,0.77742
NIS,laser,3.32122
NIS,radar,2.73857
NIS,laser,1.04774
NIS,radar,2.46505
NIS,laser,0.297358
NIS,radar,1.77665
NIS,laser,2.02509
NIS,radar,0.289458
NIS,laser,5.52512
NIS,radar,3.54454
NIS,laser,2.04715
NIS,radar,1.12644
NIS,laser,3.96436
NIS,radar,2.89876
NIS,laser,2.48514
NIS,radar,0.745969
NIS,laser,0.810641
NIS,radar,2.29297
NIS,laser,3.30614
NIS,radar,6.87375
NIS,laser,0.0856721
NIS,radar,3.71086
NIS,laser,0.078977
NIS,radar,11.6344
NIS,laser,1.37343
NIS,radar,2.16354
NIS,laser,3.89616
NIS,radar,0.991824
NIS,laser,0.156975
NIS,radar,0.871519
NIS,laser,0.333143
NIS,radar,4.10323
NIS,laser,1.03299
NIS,radar,1.72881
NIS,laser,6.78395
NIS,radar,4.65136
NIS,laser,1.95692
NIS,radar,3.49977
NIS,laser,0.751602
NIS,radar,5.2315
NIS,laser,2.80722
NIS,radar,1.23188
NIS,laser,3.38879
NIS,radar,4.22993
NIS,laser,0.300475
NIS,radar,2.85645
NIS,laser,0.243332
NIS,radar,6.36886
NIS,laser,1.02953
NIS,radar,2.65733
NIS,laser,2.52051
NIS,radar,0.79871
NIS,laser,0.34765
NIS,radar,0.495657
NIS,laser,0.59422
NIS,radar,1.23104
NIS,laser,0.0143673
NIS,radar,3.02619
NIS,laser,2.13022
NIS,radar,1.86528
NIS,laser,0.126159
NIS,radar,1.55361
NIS,laser,7.18488
NIS,radar,2.60843
NIS,laser,2.00345
NIS,radar,7.34442
NIS,laser,0.990074
NIS,radar,3.92119
NIS,laser,2.40286
NIS,radar,3.9011
NIS,laser,2.98909
NIS,radar,1.67203
NIS,laser,0.643059
NIS,radar,1.34089
NIS,laser,5.23719
NIS,radar,4.98915
NIS,laser,1.07656
NIS,radar,3.18383
NIS,laser,0.0558397
NIS,radar,1.82124
NIS,laser,1.06594
NIS,radar,4.4528
NIS,laser,2.20688
NIS,radar,1.47846
NIS,laser,0.889219
NIS,radar,2.15342
NIS,laser,0.508995
NIS,radar,2.05857
NIS,laser,1.84732
NIS,radar,8.01643
NIS,laser,1.87015
NIS,radar,0.875703
NIS,laser,3.93766
NIS,radar,9.61834
NIS,laser,0.133928
NIS,radar,1.53333
NIS,laser,0.314808
NIS,radar,2.46388
NIS,laser,0.123183
NIS,radar,1.91042
NIS,laser,4.58808
NIS,radar,2.33141
NIS,laser,2.46325
NIS,radar,4.58392
NIS,laser,1.4111
NIS,radar,2.05612
NIS,laser,1.73675
